x,y
0.12659902116158306,3.773421288879077
1.4914602204897114,1.5774601390849678
-1.749485313321948,12.574611882308686
-0.38950342315672115,4.101986573066573
-1.0895984913229912,1.003657708529635
-1.33447632354041,0.8555751083550185
-0.911829048800481,2.1005687693429556
-0.1949767283062851,5.1841666988236454
0.035453634038014714,4.161309212592026
0.674675303015106,1.5787406495859295
0.13637531481482656,3.639950252292475
1.3334877517854178,0.7424517916108476
-0.8299648762081715,1.9300770583168603
2.2015284637592543,2.852538027302726
-1.6267558306093322,7.460055890682008
1.26710379580281,0.18439811098716197
0.12787161065207142,3.855525486055795
0.7641042280058823,1.151894698901129
-1.118258776321448,1.4021710875309226
-0.8585432991180455,1.7091095684445428
1.853350559039915,3.374422583372117
2.607177090737289,-2.308584994779391
-0.3395911982834072,4.980012402083478
1.3654517705119131,-0.07185602086264997
2.1937511853321725,3.1125636229995153
2.2757299857673132,3.5263885066622906
-1.3673010488359993,3.6683897321970473
-1.5742534754520294,6.061566902410229
-0.9857631119594399,1.3592107643047056
2.201641265432359,3.3000475265055296
-1.3074392477512746,2.5104241014577933
0.1449843125227348,3.5406950848986156
2.560502885677259,-0.7878816812928466
0.6492437823785768,1.5690507402892466
1.3634470127771303,0.23506603709686869
-0.33017966047271674,4.061868333029946
1.3392541745671265,1.0661818284508051
2.0058155235381783,4.060844606857513
-1.667702751951137,9.054221845320248
1.6256494172523537,1.516698417244803
2.6998749000792266,-5.350688337510497
1.6167454447092773,1.9055568290313345
-0.48800203571017664,3.584742274265702
1.8017569780316984,2.6141854346092814
-1.285482970400611,2.2670758033855267
0.26552086779157325,3.4802826211002107
2.33867976391893,3.540315243348928
-0.4287363323184423,4.201107103354589
-0.45501097636143073,3.889789693423233
-1.1648714254677506,0.38601921050157817
-1.6628486895836632,9.236274946097577
1.3047598982295092,0.9546495151603591
-0.7976734779997343,2.473545441899587
-0.555040032824982,3.7044073709347076
0.4620792167615222,2.310506177407737
-1.5098685469731383,5.065763400402385
0.8335292247140589,0.7964557035403074
-1.0897214129238544,2.136089870055003
0.901874916064779,0.22728671246324805
1.3989126200941904,0.08517534886282618
-1.2894950702747838,0.8886025775315712
0.11325194518805737,3.3239335224682938
1.3748007097748531,0.34053614206545035
0.11380671287106203,4.745837818622892
-1.5252094347426077,4.8231137553796035
0.6615338266198023,1.0089150804392522
1.2370759034890497,1.2023351092411714
0.5670010042623885,1.7731857883914337
2.5006764019586596,-0.3821421373846944
0.889497682258968,1.36174309204026
2.315308618795476,3.1045085244306603
-1.1313638313419312,0.9429744308811705
-1.1232564373715865,1.859981240366865
1.8832607991928572,3.071226395369409
0.03954576643490104,4.741465314241678
-1.0059061129738025,1.5369219896584783
2.423788611782152,2.352482707220167
-0.18505363114522044,4.150902326913377
1.6286544641126999,1.2291479178384448
1.5169909340770316,2.589535139601888
2.2248774104261444,3.0591656355343098
1.05652493175024,0.5321093339242199
1.6292409531230172,1.491487418160689
-0.17995746109970856,3.9969083186584426
-0.5353244870573826,3.384059203065792
2.281487981882301,3.1401786023641005
0.1764103544208271,3.9230718466560592
2.591780212167735,-1.0716347261303416
1.2354867401830165,0.5831953751781298
1.047630740941048,0.02354258680174992
-1.2336431217098116,0.8130331071072793
2.5227016641818203,-0.5635303010456563
0.27460460065973225,2.425494803965616
0.852753264742093,1.4345231223304873
0.08661561242576532,3.5848667722862775
-0.6833785889063753,2.451682566317353
2.3152078425301417,2.7927020571442878
0.8315576900252863,0.38515739386227177
-1.7370835283597845,11.467633459576076
1.0271521112932573,1.0003527178893075
-0.28009794202556737,4.306881673115345
0.6217614601592416,1.6181272879861095
2.2367394468984854,4.187509704169958
-0.1422860799887511,3.4544441611063115
2.3384081791390967,2.4180428099466034
1.0551205210631123,0.5174067790532731
-1.6788044071904968,8.121474404963253
2.4324675518469263,2.4123296857801027
1.3590361288261579,1.0437041399004257
2.7379528270316627,-7.759210859849336
-0.9744677124460215,2.395054038670455
-1.13288912667005,1.4543027839098115
2.446679583667236,1.4349591275444455
1.3856817267045507,0.625390355789178
-1.452999222750719,3.6368402135146467
1.6495837367110986,1.1721495842767689
1.6424428480756088,2.299579302061832
2.4036104099591746,1.667423430528665
1.451861413828123,1.1961986316016286
-1.1907806711252589,1.8570164133535854
-1.6605393977209197,8.995463871623295
-1.6320505590502632,8.019689291300642
-1.6226208039064243,7.726210052072337
-0.6420501957862934,2.4331031517984156
2.120125769072996,3.962907438758502
0.6747397895374379,2.4002471332521655
0.7376989040859465,1.7722961191867226
2.039139015618226,3.9256616520055885
-1.1912200819603997,0.818509484180145
-0.49367344444987227,2.9896698641667276
0.8859167215622956,0.2124689706427989
2.613180867438535,-1.9801054126683513
0.7746359866506949,1.1373148123124632
-1.6660871978217564,9.751056793043286
1.8528470270627735,2.4881278765876935
-0.701615767715408,2.302248406980656
1.881973380284506,3.049145472603346
-0.004627101711227155,4.4675584393307
2.1359383455174292,3.5666533182262468
1.6120473923173306,1.8696871199715854
0.753081052956885,1.3466781011802862
-1.1359514845269174,1.2523259522930874
-1.4803703971950475,3.5094677882396095
-1.203954449166682,1.3343942803777056
-1.5495165465485723,5.460943891600692
-1.266276419022582,1.5395769762044287
-0.7343079762646538,2.6119878110232775
1.458450411722045,0.8110305438394354
0.7687264192436412,1.2421607296645332
-1.6934980892839786,9.931603830474927
-1.4261157413973096,3.3697936304394673
2.6027434850012243,-1.8916881542777209
0.8064520786397393,0.6828229846971324
-0.8351804440255428,2.1911403100517157
-0.6145341494335446,3.9576302855462413
1.597216343337918,0.9627474870883177
-0.8705673350080654,1.330568867154297
0.8661151727296601,0.5447561585716747
2.6150899508974055,-2.7940524847348693
2.060729606705159,4.326837857466683
-0.6706850838358622,2.6734751435432935
0.47196371420928473,2.1217192810053582
1.039800732716209,0.9592421426155102
1.9804140479758043,3.0477846751282853
-1.0444387240926207,1.7696346166447015
-1.6664070902016572,9.21529133299002
-1.4349003532634996,3.9880582404521845
0.43855299921664326,2.279550302454758
0.9784825774399866,2.2499993372366296
0.809831466889166,1.5621942184049287
-0.3218691580502766,4.2496333994730735
2.69877269485602,-5.613803103056441
0.858853486606086,0.6421599822457819
-0.03936472319402329,3.617297719153614
0.7292669860305359,1.3553240559722017
1.6040049390792595,1.3296738732711002
1.2615480205393306,0.8164980023360203
-0.5578619905173579,2.75739702547921
-1.451493245072013,3.869244158160915
-0.08462110938652168,4.5680829805766665
1.0837287815970402,0.2576114944740367
-0.8042169553832219,2.6343012783445054
1.6373999918246622,1.7599534615494496
-1.4505858339064828,4.121346523217805
-0.5785820563965656,3.301795851088152
1.8713955368450543,3.518965965262197
-0.8795457281950252,1.2099839017375047
1.1275739639597306,0.5402134120754574
0.6110163910568014,2.609354425691182
2.411635866797078,1.4368621002491182
-0.5651645328080006,2.121226654978835
-1.453175091921893,2.61536750470602
1.5577968347990128,0.2760622742652785
1.7248011329446102,1.2319480378474301
2.3351713362658586,2.4148017187830675
2.443874311385768,1.9046770115959943
-1.6872179216098133,9.615821164506048
-0.6953706124536077,2.7123295161951475
1.0255026065074593,0.6100345781447335
2.520573443094274,-0.17951367397051904
